,Time (s),Row x Col
101x66,1.07169,6666
94x71,1.04989,6674
89x75,1.05634,6675
88x76,1.06509,6688
97x69,1.06436,6693
103x65,1.0888,6695
93x72,1.0579,6696
87x77,1.07138,6699
100x67,1.07708,6700
86x78,1.08215,6708
85x79,1.09056,6715
92x73,1.06301,6716
84x80,1.10133,6720
96x70,1.06865,6720
83x81,1.11068,6723
99x68,1.07872,6732
102x66,1.09457,6732
91x74,1.0716,6734
95x71,1.07492,6745
90x75,1.07645,6750
98x69,1.08463,6762
89x76,1.08368,6764
101x67,1.09881,6767
94x72,1.07814,6768
88x77,1.09657,6776
87x78,1.1014,6786
93x73,1.08737,6789
97x70,1.09088,6790
86x79,1.11239,6794
103x66,1.11869,6798
85x80,1.12192,6800
100x68,1.10277,6800
84x81,1.13166,6804
83x82,1.14432,6806
92x74,1.09354,6808
96x71,1.09688,6816
91x75,1.10095,6825
99x69,1.10991,6831
102x67,1.12488,6834
90x76,1.10696,6840
95x72,1.1021,6840
89x77,1.11658,6853
98x70,1.1133,6860
94x73,1.11014,6862
88x78,1.12556,6864
101x68,1.12733,6868
87x79,1.134,6873
86x80,1.14431,6880
93x74,1.11366,6882
85x81,1.15412,6885
97x71,1.12259,6887
84x82,1.16437,6888
92x75,1.12323,6900
100x69,1.13412,6900
103x67,1.14827,6901
96x72,1.12587,6912
91x76,1.13088,6916
90x77,1.13722,6930
99x70,1.13731,6930
95x73,1.13194,6935
102x68,1.15551,6936
89x78,1.14771,6942
88x79,1.15547,6952
94x74,1.13903,6956
98x71,1.14267,6958
87x80,1.16414,6960
86x81,1.17426,6966
101x69,1.15702,6969
85x82,1.18911,6970
84x83,1.1981,6972
93x75,1.1438,6975
97x72,1.14748,6984
92x76,1.1514,6992
100x70,1.16167,7000
103x68,1.17798,7004
91x77,1.16042,7007
96x73,1.15575,7008
90x78,1.16947,7020
99x71,1.16599,7029
95x74,1.1609,7030
89x79,1.17901,7031
102x69,1.18169,7038
88x80,1.18802,7040
87x81,1.19659,7047
94x75,1.16821,7050
86x82,1.20805,7052
85x83,1.22021,7055
98x72,1.17217,7056
93x76,1.17329,7068
101x70,1.18578,7070
97x73,1.17839,7081
92x77,1.18418,7084
91x78,1.19391,7098
100x71,1.19034,7100
96x74,1.18866,7104
103x69,1.20572,7107
90x79,1.19985,7110
89x80,1.20846,7120
95x75,1.19326,7125
88x81,1.21911,7128
99x72,1.19646,7128
87x82,1.23233,7134
86x83,1.24466,7138
85x84,1.25349,7140
102x70,1.20947,7140
94x76,1.19979,7144
98x73,1.20215,7154
93x77,1.20751,7161
101x71,1.21772,7171
92x78,1.21648,7176
97x74,1.20854,7178
91x79,1.22434,7189
90x80,1.23631,7200
96x75,1.21533,7200
100x72,1.22085,7200
89x81,1.2444,7209
103x70,1.23709,7210
88x82,1.25444,7216
95x76,1.22292,7220
87x83,1.2647,7221
86x84,1.27981,7224
99x73,1.22884,7227
94x77,1.22913,7238
102x71,1.24354,7242
98x74,1.23287,7252
93x78,1.23952,7254
92x79,1.2475,7268
101x72,1.24883,7272
97x75,1.2405,7275
91x80,1.2552,7280
90x81,1.26541,7290
96x76,1.24699,7296
89x82,1.27853,7298
100x73,1.25155,7300
88x83,1.2884,7304
87x84,1.3021,7308
86x85,1.31354,7310
103x71,1.26688,7313
95x77,1.25428,7315
99x74,1.25916,7326
94x78,1.2646,7332
102x72,1.27389,7344
93x79,1.27229,7347
98x75,1.26682,7350
92x80,1.28005,7360
91x81,1.29059,7371
97x76,1.27306,7372
101x73,1.27792,7373
90x82,1.30166,7380
89x83,1.31665,7387
88x84,1.32628,7392
96x77,1.27928,7392
87x85,1.33653,7395
100x74,1.28379,7400
95x78,1.28914,7410
103x72,1.29829,7416
99x75,1.2929,7425
94x79,1.29607,7426
93x80,1.3038,7440
102x73,1.30611,7446
98x76,1.29997,7448
92x81,1.31391,7452
91x82,1.32706,7462
97x77,1.30462,7469
90x83,1.33652,7470
101x74,1.31026,7474
89x84,1.34961,7476
88x85,1.36213,7480
87x86,1.37399,7482
96x78,1.314,7488
100x75,1.31576,7500
95x79,1.32179,7505
103x73,1.32937,7519
94x80,1.33215,7520
99x76,1.32416,7524
93x81,1.33969,7533
92x82,1.34894,7544
98x77,1.33004,7546
102x74,1.33734,7548
91x83,1.36308,7553
90x84,1.3738,7560
89x85,1.38366,7565
97x78,1.3408,7566
88x86,1.39767,7568
101x75,1.34372,7575
96x79,1.34983,7584
95x80,1.35627,7600
100x76,1.35163,7600
94x81,1.36575,7614
103x74,1.3616,7622
99x77,1.35705,7623
93x82,1.37447,7626
92x83,1.38755,7636
91x84,1.40069,7644
98x78,1.36574,7644
90x85,1.41046,7650
102x75,1.37133,7650
89x86,1.42746,7654
88x87,1.43482,7656
97x79,1.37367,7663
101x76,1.37577,7676
96x80,1.38548,7680
95x81,1.39159,7695
100x77,1.3862,7700
94x82,1.4043,7708
93x83,1.41195,7719
99x78,1.39346,7722
103x75,1.39719,7725
92x84,1.42723,7728
91x85,1.43581,7735
90x86,1.44812,7740
98x79,1.40144,7742
89x87,1.46406,7743
102x76,1.404,7752
97x80,1.41075,7760
96x81,1.41905,7776
101x77,1.41199,7777
95x82,1.42707,7790
100x78,1.4184,7800
94x83,1.44157,7802
93x84,1.45011,7812
92x85,1.46135,7820
99x79,1.42719,7821
91x86,1.4753,7826
103x76,1.43309,7828
90x87,1.48679,7830
89x88,1.5018,7832
98x80,1.43646,7840
102x77,1.43815,7854
97x81,1.44582,7857
96x82,1.45382,7872
101x78,1.44711,7878
95x83,1.46576,7885
94x84,1.47909,7896
100x79,1.45422,7900
93x85,1.48693,7905
92x86,1.49948,7912
91x87,1.51371,7917
90x88,1.5236,7920
99x80,1.46401,7920
103x77,1.46361,7931
98x81,1.47269,7938
97x82,1.48076,7954
102x78,1.47327,7956
96x83,1.49155,7968
101x79,1.48611,7979
95x84,1.50307,7980
94x85,1.51375,7990
93x86,1.52812,7998
100x80,1.49243,8000
92x87,1.53696,8004
91x88,1.55917,8008
90x89,1.56689,8010
99x81,1.49972,8019
103x78,1.50455,8034
98x82,1.50888,8036
97x83,1.51974,8051
102x79,1.50863,8058
96x84,1.52899,8064
95x85,1.54138,8075
101x80,1.51764,8080
94x86,1.55457,8084
93x87,1.5679,8091
92x88,1.57862,8096
91x89,1.59451,8099
100x81,1.52792,8100
99x82,1.53963,8118
98x83,1.54697,8134
103x79,1.53983,8137
97x84,1.55702,8148
96x85,1.57239,8160
102x80,1.54954,8160
95x86,1.58117,8170
94x87,1.59195,8178
101x81,1.56012,8181
93x88,1.60546,8184
92x89,1.62172,8188
91x90,1.63538,8190
100x82,1.56878,8200
99x83,1.57662,8217
98x84,1.58765,8232
103x80,1.57771,8240
97x85,1.59851,8245
96x86,1.61217,8256
102x81,1.58505,8262
95x87,1.62164,8265
94x88,1.63394,8272
93x89,1.64832,8277
92x90,1.67028,8280
101x82,1.59424,8282
100x83,1.6067,8300
99x84,1.61386,8316
98x85,1.62509,8330
97x86,1.64321,8342
103x81,1.61554,8343
96x87,1.65392,8352
95x88,1.66237,8360
102x82,1.62469,8364
94x89,1.67619,8366
93x90,1.69195,8370
92x91,1.70857,8372
101x83,1.63722,8383
100x84,1.64582,8400
99x85,1.65829,8415
98x86,1.66767,8428
97x87,1.67804,8439
103x82,1.65719,8446
96x88,1.69432,8448
95x89,1.7063,8455
94x90,1.71863,8460
93x91,1.73714,8463
102x83,1.66553,8466
101x84,1.67905,8484
100x85,1.68442,8500
99x86,1.69918,8514
98x87,1.71006,8526
97x88,1.72124,8536
96x89,1.73511,8544
103x83,1.69757,8549
95x90,1.75319,8550
94x91,1.76809,8554
93x92,1.78048,8556
102x84,1.70555,8568
101x85,1.71731,8585
100x86,1.72987,8600
99x87,1.73904,8613
98x88,1.75267,8624
97x89,1.77531,8633
96x90,1.77801,8640
95x91,1.79628,8645
94x92,1.81039,8648
103x84,1.74044,8652
102x85,1.74781,8670
101x86,1.7609,8686
100x87,1.77101,8700
99x88,1.78052,8712
98x89,1.79602,8722
97x90,1.80957,8730
96x91,1.83529,8736
95x92,1.84276,8740
94x93,1.85409,8742
103x85,1.77912,8755
102x86,1.78957,8772
101x87,1.80584,8787
100x88,1.81479,8800
99x89,1.82679,8811
98x90,1.8426,8820
97x91,1.8623,8827
96x92,1.87079,8832
95x93,1.88673,8835
103x86,1.82232,8858
102x87,1.83634,8874
101x88,1.85362,8888
100x89,1.85901,8900
99x90,1.872,8910
98x91,1.885,8918
97x92,1.90049,8924
96x93,1.92456,8928
95x94,1.93415,8930
103x87,1.86817,8961
102x88,1.87997,8976
101x89,1.89347,8989
100x90,1.90604,9000
99x91,1.91772,9009
98x92,1.93899,9016
97x93,1.94924,9021
96x94,1.96774,9024
103x88,1.91194,9064
102x89,1.92274,9078
101x90,1.93873,9090
100x91,1.95029,9100
99x92,1.96533,9108
98x93,1.98144,9114
97x94,1.99848,9118
96x95,2.0129,9120
103x89,1.95972,9167
102x90,1.96797,9180
101x91,1.98548,9191
100x92,1.99634,9200
99x93,2.0137,9207
98x94,2.02813,9212
97x95,2.05149,9215
103x90,2.00571,9270
102x91,2.01592,9282
101x92,2.03465,9292
100x93,2.04867,9300
99x94,2.06357,9306
98x95,2.07853,9310
97x96,2.10213,9312
103x91,2.05243,9373
102x92,2.06772,9384
101x93,2.07919,9393
100x94,2.09786,9400
99x95,2.1115,9405
98x96,2.13241,9408
103x92,2.10241,9476
102x93,2.11584,9486
101x94,2.13409,9494
100x95,2.14935,9500
99x96,2.16732,9504
98x97,2.18526,9506
103x93,2.15375,9579
102x94,2.16542,9588
101x95,2.18388,9595
100x96,2.19695,9600
99x97,2.21633,9603
103x94,2.2019,9682
102x95,2.21621,9690
101x96,2.23425,9696
100x97,2.25487,9700
99x98,2.27619,9702
